param_name,biome,forcing,criteria,variable,measure,x
default,Tropical seasonal forest/savanna,C867,QSOIL_iav_Tropical seasonal forest/savanna,QSOIL,iav,3.570822261019168e-08
default,Subtropical desert,C867,QSOIL_mean_Subtropical desert,QSOIL,mean,7.074995457983084e-07
default,Subtropical desert,C867,QSOIL_iav_Subtropical desert,QSOIL,iav,4.525331658353123e-08
default,Temperate rain forest,C867,QSOIL_mean_Temperate rain forest,QSOIL,mean,3.1675990483897244e-09
default,Temperate rain forest,C867,QSOIL_iav_Temperate rain forest,QSOIL,iav,1.6506984577461443e-10
default,Temperate seasonal forest,C867,QSOIL_mean_Temperate seasonal forest,QSOIL,mean,2.0663234513522942e-07
default,Temperate seasonal forest,C867,QSOIL_iav_Temperate seasonal forest,QSOIL,iav,5.032133479050758e-09
default,Woodland/shrubland,C867,QSOIL_mean_Woodland/shrubland,QSOIL,mean,4.05575187972635e-07
default,Woodland/shrubland,C867,QSOIL_iav_Woodland/shrubland,QSOIL,iav,1.5444572644362315e-08
default,Temperate grassland/desert,C867,QSOIL_mean_Temperate grassland/desert,QSOIL,mean,2.2603344662226127e-07
default,Temperate grassland/desert,C867,QSOIL_iav_Temperate grassland/desert,QSOIL,iav,6.4351900974962786e-09
default,Boreal forest,C867,QSOIL_mean_Boreal forest,QSOIL,mean,1.8892808639558e-07
default,Boreal forest,C867,QSOIL_iav_Boreal forest,QSOIL,iav,7.132803397047933e-09
default,Tundra,C867,QSOIL_mean_Tundra,QSOIL,mean,2.0651805043279407e-07
default,Tundra,C867,QSOIL_iav_Tundra,QSOIL,iav,1.1702963393295e-08
default,Ice sheet,C867,FSR_mean_Ice sheet,FSR,mean,1.3713407517033291
default,Ice sheet,C867,FSR_iav_Ice sheet,FSR,iav,0.01920528833082231
default,Tropical rain forest,C867,FSR_mean_Tropical rain forest,FSR,mean,1.132603526016295
default,Tropical rain forest,C867,FSR_iav_Tropical rain forest,FSR,iav,0.010130534829366109
default,Tropical seasonal forest/savanna,C867,FSR_mean_Tropical seasonal forest/savanna,FSR,mean,9.424089125257128
default,Tropical seasonal forest/savanna,C867,FSR_iav_Tropical seasonal forest/savanna,FSR,iav,0.049368228134601226
default,Subtropical desert,C867,FSR_mean_Subtropical desert,FSR,mean,15.587911116011373
default,Subtropical desert,C867,FSR_iav_Subtropical desert,FSR,iav,0.08287249950308333
default,Temperate rain forest,C867,FSR_mean_Temperate rain forest,FSR,mean,0.047772456050777214
default,Temperate rain forest,C867,FSR_iav_Temperate rain forest,FSR,iav,0.0014367866689378593
default,Temperate seasonal forest,C867,FSR_mean_Temperate seasonal forest,FSR,mean,2.1201524550786273
default,Temperate seasonal forest,C867,FSR_iav_Temperate seasonal forest,FSR,iav,0.05073341057144501
default,Woodland/shrubland,C867,FSR_mean_Woodland/shrubland,FSR,mean,4.309652050802236
default,Woodland/shrubland,C867,FSR_iav_Woodland/shrubland,FSR,iav,0.09111868479353478
default,Temperate grassland/desert,C867,FSR_mean_Temperate grassland/desert,FSR,mean,2.933098765612862
default,Temperate grassland/desert,C867,FSR_iav_Temperate grassland/desert,FSR,iav,0.03823869704303334
default,Boreal forest,C867,FSR_mean_Boreal forest,FSR,mean,2.887251300065626
default,Boreal forest,C867,FSR_iav_Boreal forest,FSR,iav,0.06558006154455868
default,Tundra,C867,FSR_mean_Tundra,FSR,mean,3.2533434202640037
default,Tundra,C867,FSR_iav_Tundra,FSR,iav,0.038613084203906106
default,Ice sheet,C867,FSDS_mean_Ice sheet,FSDS,mean,1.7874442545929097
default,Ice sheet,C867,FSDS_iav_Ice sheet,FSDS,iav,0.017722274294217237
default,Tropical rain forest,C867,FSDS_mean_Tropical rain forest,FSDS,mean,6.387212760375864
default,Tropical rain forest,C867,FSDS_iav_Tropical rain forest,FSDS,iav,0.058541423081682746
default,Tropical seasonal forest/savanna,C867,FSDS_mean_Tropical seasonal forest/savanna,FSDS,mean,55.627565076488544
default,Tropical seasonal forest/savanna,C867,FSDS_iav_Tropical seasonal forest/savanna,FSDS,iav,0.23376980317805682
default,Subtropical desert,C867,FSDS_mean_Subtropical desert,FSDS,mean,55.09169128918647
default,Subtropical desert,C867,FSDS_iav_Subtropical desert,FSDS,iav,0.22618730450410962
default,Temperate rain forest,C867,FSDS_mean_Temperate rain forest,FSDS,mean,0.2573822705127758
default,Temperate rain forest,C867,FSDS_iav_Temperate rain forest,FSDS,iav,0.004147689285532838
default,Temperate seasonal forest,C867,FSDS_mean_Temperate seasonal forest,FSDS,mean,11.152129970597706
default,Temperate seasonal forest,C867,FSDS_iav_Temperate seasonal forest,FSDS,iav,0.05485945496206571
default,Woodland/shrubland,C867,FSDS_mean_Woodland/shrubland,FSDS,mean,21.868370748376584
default,Woodland/shrubland,C867,FSDS_iav_Woodland/shrubland,FSDS,iav,0.07189349835009333
default,Temperate grassland/desert,C867,FSDS_mean_Temperate grassland/desert,FSDS,mean,13.70082291885384
default,Temperate grassland/desert,C867,FSDS_iav_Temperate grassland/desert,FSDS,iav,0.029106657743329576
default,Boreal forest,C867,FSDS_mean_Boreal forest,FSDS,mean,11.963304212352957
default,Boreal forest,C867,FSDS_iav_Boreal forest,FSDS,iav,0.10179433238168006
default,Tundra,C867,FSDS_mean_Tundra,FSDS,mean,9.167105405868535
default,Tundra,C867,FSDS_iav_Tundra,FSDS,iav,0.06045900820248317
default,Ice sheet,C867,TSA_mean_Ice sheet,TSA,mean,4.216670474523421
default,Ice sheet,C867,TSA_iav_Ice sheet,TSA,iav,0.008203728827910858
default,Tropical rain forest,C867,TSA_mean_Tropical rain forest,TSA,mean,9.554069691033021
default,Tropical rain forest,C867,TSA_iav_Tropical rain forest,TSA,iav,0.0049621097172305485
default,Tropical seasonal forest/savanna,C867,TSA_mean_Tropical seasonal forest/savanna,TSA,mean,76.36594353835329
default,Tropical seasonal forest/savanna,C867,TSA_iav_Tropical seasonal forest/savanna,TSA,iav,0.03732777512385972
default,Subtropical desert,C867,TSA_mean_Subtropical desert,TSA,mean,67.99378419478202
default,Subtropical desert,C867,TSA_iav_Subtropical desert,TSA,iav,0.043846712927988196
default,Temperate rain forest,C867,TSA_mean_Temperate rain forest,TSA,mean,0.5783260057909428
default,Temperate rain forest,C867,TSA_iav_Temperate rain forest,TSA,iav,0.0005317083948133013
default,Temperate seasonal forest,C867,TSA_mean_Temperate seasonal forest,TSA,mean,21.750252737365493
default,Temperate seasonal forest,C867,TSA_iav_Temperate seasonal forest,TSA,iav,0.014665484219241265
default,Woodland/shrubland,C867,TSA_mean_Woodland/shrubland,TSA,mean,38.36408948783304
default,Woodland/shrubland,C867,TSA_iav_Woodland/shrubland,TSA,iav,0.025378907605835853
default,Temperate grassland/desert,C867,TSA_mean_Temperate grassland/desert,TSA,mean,20.297220463384203
default,Temperate grassland/desert,C867,TSA_iav_Temperate grassland/desert,TSA,iav,0.014970445064470273
default,Boreal forest,C867,TSA_mean_Boreal forest,TSA,mean,25.00051756003284
default,Boreal forest,C867,TSA_iav_Boreal forest,TSA,iav,0.03481401960517871
default,Tundra,C867,TSA_mean_Tundra,TSA,mean,22.90645841605306
default,Tundra,C867,TSA_iav_Tundra,TSA,iav,0.03404777774415934
default,Ice sheet,C867,TSKIN_mean_Ice sheet,TSKIN,mean,4.192270595299528
default,Ice sheet,C867,TSKIN_iav_Ice sheet,TSKIN,iav,0.010619482679773244
default,Tropical rain forest,C867,TSKIN_mean_Tropical rain forest,TSKIN,mean,9.557024535014914
default,Tropical rain forest,C867,TSKIN_iav_Tropical rain forest,TSKIN,iav,0.004538878141177377
default,Tropical seasonal forest/savanna,C867,TSKIN_mean_Tropical seasonal forest/savanna,TSKIN,mean,76.61200593231841
default,Tropical seasonal forest/savanna,C867,TSKIN_iav_Tropical seasonal forest/savanna,TSKIN,iav,0.03683624495546312
default,Subtropical desert,C867,TSKIN_mean_Subtropical desert,TSKIN,mean,68.42853697359487
default,Subtropical desert,C867,TSKIN_iav_Subtropical desert,TSKIN,iav,0.06896278566862821
default,Temperate rain forest,C867,TSKIN_mean_Temperate rain forest,TSKIN,mean,0.5781070185159425
default,Temperate rain forest,C867,TSKIN_iav_Temperate rain forest,TSKIN,iav,0.0005519317536110382
default,Temperate seasonal forest,C867,TSKIN_mean_Temperate seasonal forest,TSKIN,mean,21.748093668136228
default,Temperate seasonal forest,C867,TSKIN_iav_Temperate seasonal forest,TSKIN,iav,0.014846796984166029
default,Woodland/shrubland,C867,TSKIN_mean_Woodland/shrubland,TSKIN,mean,38.439159286383486
default,Woodland/shrubland,C867,TSKIN_iav_Woodland/shrubland,TSKIN,iav,0.02765959792158384
default,Temperate grassland/desert,C867,TSKIN_mean_Temperate grassland/desert,TSKIN,mean,20.434075812295642
default,Temperate grassland/desert,C867,TSKIN_iav_Temperate grassland/desert,TSKIN,iav,0.016217556940993902
default,Boreal forest,C867,TSKIN_mean_Boreal forest,TSKIN,mean,25.015908892552353
default,Boreal forest,C867,TSKIN_iav_Boreal forest,TSKIN,iav,0.03396735622833157
default,Tundra,C867,TSKIN_mean_Tundra,TSKIN,mean,22.891081704227574
default,Tundra,C867,TSKIN_iav_Tundra,TSKIN,iav,0.03888009092483099
default,Ice sheet,C867,Q2M_mean_Ice sheet,Q2M,mean,2.3261630961690718e-05
default,Ice sheet,C867,Q2M_iav_Ice sheet,Q2M,iav,6.549883357825528e-07
default,Tropical rain forest,C867,Q2M_mean_Tropical rain forest,Q2M,mean,0.0006219289343145185
default,Tropical rain forest,C867,Q2M_iav_Tropical rain forest,Q2M,iav,7.931786818822975e-06
default,Tropical seasonal forest/savanna,C867,Q2M_mean_Tropical seasonal forest/savanna,Q2M,mean,0.0039005244726129686
default,Tropical seasonal forest/savanna,C867,Q2M_iav_Tropical seasonal forest/savanna,Q2M,iav,5.401457906032687e-05
default,Subtropical desert,C867,Q2M_mean_Subtropical desert,Q2M,mean,0.0019055243970988206
default,Subtropical desert,C867,Q2M_iav_Subtropical desert,Q2M,iav,4.6411249619525584e-05
default,Temperate rain forest,C867,Q2M_mean_Temperate rain forest,Q2M,mean,1.3666417494506852e-05
default,Temperate rain forest,C867,Q2M_iav_Temperate rain forest,Q2M,iav,2.1454568611544503e-07
default,Temperate seasonal forest,C867,Q2M_mean_Temperate seasonal forest,Q2M,mean,0.0005349795286590732
default,Temperate seasonal forest,C867,Q2M_iav_Temperate seasonal forest,Q2M,iav,8.533447178301932e-06
default,Woodland/shrubland,C867,Q2M_mean_Woodland/shrubland,Q2M,mean,0.0008210653493356989
default,Woodland/shrubland,C867,Q2M_iav_Woodland/shrubland,Q2M,iav,2.0758057546328024e-05
default,Temperate grassland/desert,C867,Q2M_mean_Temperate grassland/desert,Q2M,mean,0.0003208472631541302
default,Temperate grassland/desert,C867,Q2M_iav_Temperate grassland/desert,Q2M,iav,6.880905458742205e-06
default,Boreal forest,C867,Q2M_mean_Boreal forest,Q2M,mean,0.0003414345369082057
default,Boreal forest,C867,Q2M_iav_Boreal forest,Q2M,iav,6.474139127963526e-06
default,Tundra,C867,Q2M_mean_Tundra,Q2M,mean,0.00021368253706639662
default,Tundra,C867,Q2M_iav_Tundra,Q2M,iav,5.409638614694956e-06
default,Ice sheet,C867,U10_mean_Ice sheet,U10,mean,0.0648034424945465
default,Ice sheet,C867,U10_iav_Ice sheet,U10,iav,0.0017919948497749929
default,Tropical rain forest,C867,U10_mean_Tropical rain forest,U10,mean,0.05354930225764929
default,Tropical rain forest,C867,U10_iav_Tropical rain forest,U10,iav,0.0018515642149951495
default,Tropical seasonal forest/savanna,C867,U10_mean_Tropical seasonal forest/savanna,U10,mean,0.5033054787721809
default,Tropical seasonal forest/savanna,C867,U10_iav_Tropical seasonal forest/savanna,U10,iav,0.005323061558877279
default,Subtropical desert,C867,U10_mean_Subtropical desert,U10,mean,0.6307817626725358
default,Subtropical desert,C867,U10_iav_Subtropical desert,U10,iav,0.0037194531209760726
default,Temperate rain forest,C867,U10_mean_Temperate rain forest,U10,mean,0.007011374656081114
default,Temperate rain forest,C867,U10_iav_Temperate rain forest,U10,iav,0.0005832731613546755
default,Temperate seasonal forest,C867,U10_mean_Temperate seasonal forest,U10,mean,0.2259341465424511
default,Temperate seasonal forest,C867,U10_iav_Temperate seasonal forest,U10,iav,0.0019007158593031075
default,Woodland/shrubland,C867,U10_mean_Woodland/shrubland,U10,mean,0.41132823496923415
default,Woodland/shrubland,C867,U10_iav_Woodland/shrubland,U10,iav,0.004419627388190536
default,Temperate grassland/desert,C867,U10_mean_Temperate grassland/desert,U10,mean,0.22642469935777396
default,Temperate grassland/desert,C867,U10_iav_Temperate grassland/desert,U10,iav,0.003509379905420615
default,Boreal forest,C867,U10_mean_Boreal forest,U10,mean,0.26670756589837585
default,Boreal forest,C867,U10_iav_Boreal forest,U10,iav,0.003735760708739258
default,Tundra,C867,U10_mean_Tundra,U10,mean,0.2632392938998628
default,Tundra,C867,U10_iav_Tundra,U10,iav,0.0018971237167493358
default,Ice sheet,C867,TAUX_mean_Ice sheet,TAUX,mean,-0.0005654858960552581
default,Ice sheet,C867,TAUX_iav_Ice sheet,TAUX,iav,3.269456576600247e-05
default,Tropical rain forest,C867,TAUX_mean_Tropical rain forest,TAUX,mean,-0.003787962473252725
default,Tropical rain forest,C867,TAUX_iav_Tropical rain forest,TAUX,iav,0.0005575337644251271
default,Tropical seasonal forest/savanna,C867,TAUX_mean_Tropical seasonal forest/savanna,TAUX,mean,-0.0197924210849988
default,Tropical seasonal forest/savanna,C867,TAUX_iav_Tropical seasonal forest/savanna,TAUX,iav,0.0004578553614666371
default,Subtropical desert,C867,TAUX_mean_Subtropical desert,TAUX,mean,-0.008419034581062152
default,Subtropical desert,C867,TAUX_iav_Subtropical desert,TAUX,iav,0.00033578166359911257
default,Temperate rain forest,C867,TAUX_mean_Temperate rain forest,TAUX,mean,-0.0006182732778681386
default,Temperate rain forest,C867,TAUX_iav_Temperate rain forest,TAUX,iav,0.00011970006642347208
default,Temperate seasonal forest,C867,TAUX_mean_Temperate seasonal forest,TAUX,mean,-0.013810808217638424
default,Temperate seasonal forest,C867,TAUX_iav_Temperate seasonal forest,TAUX,iav,0.000284584499414079
default,Woodland/shrubland,C867,TAUX_mean_Woodland/shrubland,TAUX,mean,-0.012836879225871794
default,Woodland/shrubland,C867,TAUX_iav_Woodland/shrubland,TAUX,iav,0.0006434497841805116
default,Temperate grassland/desert,C867,TAUX_mean_Temperate grassland/desert,TAUX,mean,-0.003801510966447992
default,Temperate grassland/desert,C867,TAUX_iav_Temperate grassland/desert,TAUX,iav,0.00017162874945532333
default,Boreal forest,C867,TAUX_mean_Boreal forest,TAUX,mean,-0.010554489491745025
default,Boreal forest,C867,TAUX_iav_Boreal forest,TAUX,iav,0.0002053119356886382
default,Tundra,C867,TAUX_mean_Tundra,TAUX,mean,-0.0038779586585937407
default,Tundra,C867,TAUX_iav_Tundra,TAUX,iav,9.608498176120114e-05
default,Ice sheet,C867,TAUY_mean_Ice sheet,TAUY,mean,-0.0005654858960552581
default,Ice sheet,C867,TAUY_iav_Ice sheet,TAUY,iav,3.269456576600247e-05
default,Tropical rain forest,C867,TAUY_mean_Tropical rain forest,TAUY,mean,-0.003787962473252725
default,Tropical rain forest,C867,TAUY_iav_Tropical rain forest,TAUY,iav,0.0005575337644251271
default,Tropical seasonal forest/savanna,C867,TAUY_mean_Tropical seasonal forest/savanna,TAUY,mean,-0.0197924210849988
default,Tropical seasonal forest/savanna,C867,TAUY_iav_Tropical seasonal forest/savanna,TAUY,iav,0.0004578553614666371
default,Subtropical desert,C867,TAUY_mean_Subtropical desert,TAUY,mean,-0.008419034581062152
default,Subtropical desert,C867,TAUY_iav_Subtropical desert,TAUY,iav,0.00033578166359911257
default,Temperate rain forest,C867,TAUY_mean_Temperate rain forest,TAUY,mean,-0.0006182732778681386
default,Temperate rain forest,C867,TAUY_iav_Temperate rain forest,TAUY,iav,0.00011970006642347208
default,Temperate seasonal forest,C867,TAUY_mean_Temperate seasonal forest,TAUY,mean,-0.013810808217638424
default,Temperate seasonal forest,C867,TAUY_iav_Temperate seasonal forest,TAUY,iav,0.000284584499414079
default,Woodland/shrubland,C867,TAUY_mean_Woodland/shrubland,TAUY,mean,-0.012836879225871794
default,Woodland/shrubland,C867,TAUY_iav_Woodland/shrubland,TAUY,iav,0.0006434497841805116
default,Temperate grassland/desert,C867,TAUY_mean_Temperate grassland/desert,TAUY,mean,-0.003801510966447992
default,Temperate grassland/desert,C867,TAUY_iav_Temperate grassland/desert,TAUY,iav,0.00017162874945532333
default,Boreal forest,C867,TAUY_mean_Boreal forest,TAUY,mean,-0.010554489491745025
default,Boreal forest,C867,TAUY_iav_Boreal forest,TAUY,iav,0.0002053119356886382
default,Tundra,C867,TAUY_mean_Tundra,TAUY,mean,-0.0038779586585937407
default,Tundra,C867,TAUY_iav_Tundra,TAUY,iav,9.608498176120114e-05
default,Ice sheet,C867,GPP_mean_Ice sheet,GPP,mean,1.7197487288202197e-15
default,Ice sheet,C867,GPP_iav_Ice sheet,GPP,iav,2.14201577517781e-15
default,Tropical rain forest,C867,GPP_mean_Tropical rain forest,GPP,mean,4.611511549710739e-06
default,Tropical rain forest,C867,GPP_iav_Tropical rain forest,GPP,iav,5.078588826079015e-08
default,Tropical seasonal forest/savanna,C867,GPP_mean_Tropical seasonal forest/savanna,GPP,mean,2.333975483323468e-05
default,Tropical seasonal forest/savanna,C867,GPP_iav_Tropical seasonal forest/savanna,GPP,iav,2.3812898785686632e-07
default,Subtropical desert,C867,GPP_mean_Subtropical desert,GPP,mean,2.9945696227844366e-06
default,Subtropical desert,C867,GPP_iav_Subtropical desert,GPP,iav,3.4038903826949015e-07
default,Temperate rain forest,C867,GPP_mean_Temperate rain forest,GPP,mean,1.2232465896889326e-07
default,Temperate rain forest,C867,GPP_iav_Temperate rain forest,GPP,iav,1.892250362841157e-09
default,Temperate seasonal forest,C867,GPP_mean_Temperate seasonal forest,GPP,mean,4.7044190116278876e-06
default,Temperate seasonal forest,C867,GPP_iav_Temperate seasonal forest,GPP,iav,4.1120140483443894e-08
default,Woodland/shrubland,C867,GPP_mean_Woodland/shrubland,GPP,mean,6.485373228605669e-06
default,Woodland/shrubland,C867,GPP_iav_Woodland/shrubland,GPP,iav,2.428967919936325e-07
default,Temperate grassland/desert,C867,GPP_mean_Temperate grassland/desert,GPP,mean,9.924727438143488e-07
default,Temperate grassland/desert,C867,GPP_iav_Temperate grassland/desert,GPP,iav,9.960190858965961e-08
default,Boreal forest,C867,GPP_mean_Boreal forest,GPP,mean,3.788918178404336e-06
default,Boreal forest,C867,GPP_iav_Boreal forest,GPP,iav,8.779754365195644e-08
default,Tundra,C867,GPP_mean_Tundra,GPP,mean,2.029068692117208e-06
default,Tundra,C867,GPP_iav_Tundra,GPP,iav,5.789963301939822e-08
default,Ice sheet,C867,HR_mean_Ice sheet,HR,mean,8.842148441779022e-12
default,Ice sheet,C867,HR_iav_Ice sheet,HR,iav,4.147827171488216e-12
default,Tropical rain forest,C867,HR_mean_Tropical rain forest,HR,mean,2.1098416896256008e-06
default,Tropical rain forest,C867,HR_iav_Tropical rain forest,HR,iav,6.905478170380208e-08
default,Tropical seasonal forest/savanna,C867,HR_mean_Tropical seasonal forest/savanna,HR,mean,1.0002942013585467e-05
default,Tropical seasonal forest/savanna,C867,HR_iav_Tropical seasonal forest/savanna,HR,iav,1.1619941757316812e-07
default,Subtropical desert,C867,HR_mean_Subtropical desert,HR,mean,9.668900990278227e-07
default,Subtropical desert,C867,HR_iav_Subtropical desert,HR,iav,5.5093927188072665e-08
default,Temperate rain forest,C867,HR_mean_Temperate rain forest,HR,mean,5.566786884889358e-08
default,Temperate rain forest,C867,HR_iav_Temperate rain forest,HR,iav,8.065758998120676e-10
default,Temperate seasonal forest,C867,HR_mean_Temperate seasonal forest,HR,mean,2.136966425428158e-06
default,Temperate seasonal forest,C867,HR_iav_Temperate seasonal forest,HR,iav,3.237772269766124e-08
default,Woodland/shrubland,C867,HR_mean_Woodland/shrubland,HR,mean,2.6147627863231264e-06
default,Woodland/shrubland,C867,HR_iav_Woodland/shrubland,HR,iav,9.986400505263678e-08
default,Temperate grassland/desert,C867,HR_mean_Temperate grassland/desert,HR,mean,4.1086563754419784e-07
default,Temperate grassland/desert,C867,HR_iav_Temperate grassland/desert,HR,iav,2.0529793097816714e-08
default,Boreal forest,C867,HR_mean_Boreal forest,HR,mean,1.904002004658741e-06
default,Boreal forest,C867,HR_iav_Boreal forest,HR,iav,6.140955427186861e-08
default,Tundra,C867,HR_mean_Tundra,HR,mean,1.0524678532909425e-06
default,Tundra,C867,HR_iav_Tundra,HR,iav,3.22792985552124e-08
default,Ice sheet,C867,AR_mean_Ice sheet,AR,mean,1.286944566444524e-15
default,Ice sheet,C867,AR_iav_Ice sheet,AR,iav,1.6572614412151548e-15
default,Tropical rain forest,C867,AR_mean_Tropical rain forest,AR,mean,2.498406959305196e-06
default,Tropical rain forest,C867,AR_iav_Tropical rain forest,AR,iav,3.5607857520838284e-08
default,Tropical seasonal forest/savanna,C867,AR_mean_Tropical seasonal forest/savanna,AR,mean,1.2895057695025492e-05
default,Tropical seasonal forest/savanna,C867,AR_iav_Tropical seasonal forest/savanna,AR,iav,1.203652487283282e-07
default,Subtropical desert,C867,AR_mean_Subtropical desert,AR,mean,1.7826175525654676e-06
default,Subtropical desert,C867,AR_iav_Subtropical desert,AR,iav,2.1461629633796083e-07
default,Temperate rain forest,C867,AR_mean_Temperate rain forest,AR,mean,6.655728416714978e-08
default,Temperate rain forest,C867,AR_iav_Temperate rain forest,AR,iav,1.1326045976678724e-09
default,Temperate seasonal forest,C867,AR_mean_Temperate seasonal forest,AR,mean,2.5526498183429293e-06
default,Temperate seasonal forest,C867,AR_iav_Temperate seasonal forest,AR,iav,3.5611636841598746e-08
default,Woodland/shrubland,C867,AR_mean_Woodland/shrubland,AR,mean,3.763427509605327e-06
default,Woodland/shrubland,C867,AR_iav_Woodland/shrubland,AR,iav,1.8804847399855665e-07
default,Temperate grassland/desert,C867,AR_mean_Temperate grassland/desert,AR,mean,5.372463004853175e-07
default,Temperate grassland/desert,C867,AR_iav_Temperate grassland/desert,AR,iav,5.5311470726211025e-08
default,Boreal forest,C867,AR_mean_Boreal forest,AR,mean,1.8551759936892204e-06
default,Boreal forest,C867,AR_iav_Boreal forest,AR,iav,5.540118499923409e-08
default,Tundra,C867,AR_mean_Tundra,AR,mean,9.686008528168168e-07
default,Tundra,C867,AR_iav_Tundra,AR,iav,3.786476217208791e-08
default,Ice sheet,C867,ALBEDO_allSW_mean_Ice sheet,ALBEDO_allSW,mean,0.010451388308044022
default,Ice sheet,C867,ALBEDO_allSW_iav_Ice sheet,ALBEDO_allSW,iav,6.341683614561614e-05
default,Tropical rain forest,C867,ALBEDO_allSW_mean_Tropical rain forest,ALBEDO_allSW,mean,0.0056528459383270654
default,Tropical rain forest,C867,ALBEDO_allSW_iav_Tropical rain forest,ALBEDO_allSW,iav,2.5544816348532865e-06
default,Tropical seasonal forest/savanna,C867,ALBEDO_allSW_mean_Tropical seasonal forest/savanna,ALBEDO_allSW,mean,0.0434936197082683
default,Tropical seasonal forest/savanna,C867,ALBEDO_allSW_iav_Tropical seasonal forest/savanna,ALBEDO_allSW,iav,7.486072830277833e-05
default,Subtropical desert,C867,ALBEDO_allSW_mean_Subtropical desert,ALBEDO_allSW,mean,0.06360640381132758
default,Subtropical desert,C867,ALBEDO_allSW_iav_Subtropical desert,ALBEDO_allSW,iav,0.0001822820404214313
default,Temperate rain forest,C867,ALBEDO_allSW_mean_Temperate rain forest,ALBEDO_allSW,mean,0.0004207923176608373
default,Temperate rain forest,C867,ALBEDO_allSW_iav_Temperate rain forest,ALBEDO_allSW,iav,1.5167667442319723e-05
default,Temperate seasonal forest,C867,ALBEDO_allSW_mean_Temperate seasonal forest,ALBEDO_allSW,mean,0.016309104713414034
default,Temperate seasonal forest,C867,ALBEDO_allSW_iav_Temperate seasonal forest,ALBEDO_allSW,iav,0.0003828594318177585
default,Woodland/shrubland,C867,ALBEDO_allSW_mean_Woodland/shrubland,ALBEDO_allSW,mean,0.030404454937319934
default,Woodland/shrubland,C867,ALBEDO_allSW_iav_Woodland/shrubland,ALBEDO_allSW,iav,0.0007493860760657446
default,Temperate grassland/desert,C867,ALBEDO_allSW_mean_Temperate grassland/desert,ALBEDO_allSW,mean,0.016313294439298093
default,Temperate grassland/desert,C867,ALBEDO_allSW_iav_Temperate grassland/desert,ALBEDO_allSW,iav,0.00030638052862139343
default,Boreal forest,C867,ALBEDO_allSW_mean_Boreal forest,ALBEDO_allSW,mean,0.02707738301415121
default,Boreal forest,C867,ALBEDO_allSW_iav_Boreal forest,ALBEDO_allSW,iav,0.0003711256676550308
default,Tundra,C867,ALBEDO_allSW_mean_Tundra,ALBEDO_allSW,mean,0.036671458444162044
default,Tundra,C867,ALBEDO_allSW_iav_Tundra,ALBEDO_allSW,iav,0.00025833259960746584
default,Ice sheet,C867,ET_mean_Ice sheet,ET,mean,-5.188729820354899e-09
default,Ice sheet,C867,ET_iav_Ice sheet,ET,iav,3.3140185927618227e-09
default,Tropical rain forest,C867,ET_mean_Tropical rain forest,ET,mean,1.3017890019754535e-06
default,Tropical rain forest,C867,ET_iav_Tropical rain forest,ET,iav,4.833083209603246e-08
default,Tropical seasonal forest/savanna,C867,ET_mean_Tropical seasonal forest/savanna,ET,mean,7.290109106465461e-06
default,Tropical seasonal forest/savanna,C867,ET_iav_Tropical seasonal forest/savanna,ET,iav,9.282307831936721e-08
default,Subtropical desert,C867,ET_mean_Subtropical desert,ET,mean,1.5585041974030175e-06
default,Subtropical desert,C867,ET_iav_Subtropical desert,ET,iav,1.2576066263868458e-07
default,Temperate rain forest,C867,ET_mean_Temperate rain forest,ET,mean,2.616498839853857e-08
default,Temperate rain forest,C867,ET_iav_Temperate rain forest,ET,iav,8.59532731770857e-10
default,Temperate seasonal forest,C867,ET_mean_Temperate seasonal forest,ET,mean,1.1053358581765425e-06
default,Temperate seasonal forest,C867,ET_iav_Temperate seasonal forest,ET,iav,2.0272681339122998e-08
default,Woodland/shrubland,C867,ET_mean_Woodland/shrubland,ET,mean,1.8892055219977704e-06
default,Woodland/shrubland,C867,ET_iav_Woodland/shrubland,ET,iav,3.953320132435795e-08
default,Temperate grassland/desert,C867,ET_mean_Temperate grassland/desert,ET,mean,4.819520577687873e-07
default,Temperate grassland/desert,C867,ET_iav_Temperate grassland/desert,ET,iav,2.729473770974712e-08
default,Boreal forest,C867,ET_mean_Boreal forest,ET,mean,7.779894435625321e-07
default,Boreal forest,C867,ET_iav_Boreal forest,ET,iav,2.200522322183573e-08
default,Tundra,C867,ET_mean_Tundra,ET,mean,4.87793955485431e-07
default,Tundra,C867,ET_iav_Tundra,ET,iav,1.533524461216386e-08
default,Ice sheet,AF1855,EFLX_LH_TOT_mean_Ice sheet,EFLX_LH_TOT,mean,-0.027204125738097718
default,Ice sheet,AF1855,EFLX_LH_TOT_iav_Ice sheet,EFLX_LH_TOT,iav,0.007560703735316786
default,Tropical rain forest,AF1855,EFLX_LH_TOT_mean_Tropical rain forest,EFLX_LH_TOT,mean,3.2453363078467503
default,Tropical rain forest,AF1855,EFLX_LH_TOT_iav_Tropical rain forest,EFLX_LH_TOT,iav,0.0976297105873226
default,Tropical seasonal forest/savanna,AF1855,EFLX_LH_TOT_mean_Tropical seasonal forest/savanna,EFLX_LH_TOT,mean,18.687622073008495
default,Tropical seasonal forest/savanna,AF1855,EFLX_LH_TOT_iav_Tropical seasonal forest/savanna,EFLX_LH_TOT,iav,0.23817770934720017
default,Subtropical desert,AF1855,EFLX_LH_TOT_mean_Subtropical desert,EFLX_LH_TOT,mean,3.880135289304325
